,t,q,w,dw,u,V,I
0,41581040,130.1593,11.0299,27.2478,60,3.1400,0.1257
0,41595040,130.3243,11.7896,54.2621,60,3.1400,0.1257
0,41609040,130.4841,11.4103,-27.0921,60,3.1400,0.1257
0,41623040,130.6491,11.7896,27.0921,60,3.1400,0.1257
0,41637040,130.8142,11.7907,0.0779,60,2.9400,0.1407
0,41651040,130.9846,12.1700,27.0921,60,2.9400,0.1407
0,41665040,131.1550,12.1711,0.0779,60,2.9400,0.1407
0,41679039,131.3200,11.7907,-27.1700,60,2.9400,0.1407
0,41693040,131.4904,12.1689,27.0143,60,2.9400,0.1407
0,41707044,131.6608,12.1702,0.0936,60,3.1240,0.1081
0,41721040,131.8365,12.5514,27.2320,60,3.1240,0.1081
0,41735040,132.0069,12.1700,-27.2478,60,3.1240,0.1081
0,41749040,132.1773,12.1711,0.0779,60,3.1240,0.1081
0,41763040,132.3477,12.1708,-0.0157,60,2.9360,0.1018
0,41777040,132.5181,12.1700,-0.0621,60,2.9360,0.1018
0,41791039,132.6938,12.5505,27.1819,60,2.9360,0.1018
0,41805039,132.8642,12.1700,-27.1839,60,2.9360,0.1018
0,41819040,133.0399,12.5495,27.1041,60,2.9360,0.1018
0,41833039,133.2103,12.1719,-26.9680,60,3.0800,0.0977
0,41847040,133.3806,12.1708,-0.0779,60,3.0800,0.0977
0,41861040,133.5563,12.5504,27.1079,60,3.0800,0.0977
0,41875040,133.7267,12.1711,-27.0922,60,3.0800,0.0977
0,41889040,133.9025,12.5514,27.1700,60,3.0800,0.0977
0,41903040,134.0728,12.1700,-27.2478,60,2.9400,0.0947
0,41917040,134.2432,12.1711,0.0779,60,2.9400,0.0947
0,41931040,134.4189,12.5504,27.0922,60,2.9400,0.0947
0,41945040,134.5893,12.1700,-27.1700,60,2.9400,0.0947
0,41959040,134.7650,12.5504,27.1700,60,3.1240,0.0932
0,41973040,134.9354,12.1711,-27.0922,60,3.1240,0.0932
0,41987039,135.1111,12.5505,27.1041,60,3.1240,0.0932
0,42001040,135.2815,12.1700,-27.1839,60,3.1240,0.0932
0,42015040,135.4572,12.5523,27.3139,60,3.1240,0.0932
0,42029039,135.6276,12.1691,-27.3720,60,3.2360,0.0956
0,42043040,135.7980,12.1708,0.1241,60,3.2360,0.0956
0,42057040,135.9737,12.5514,27.1857,60,3.2360,0.0956
0,42071040,136.1494,12.5495,-0.1418,60,3.2360,0.0956
0,42085040,136.3198,12.1708,-27.0458,60,3.2360,0.0956
0,42099039,136.4955,12.5505,27.1198,60,3.2000,0.0960
0,42113040,136.6712,12.5513,0.0502,60,3.2000,0.0960
0,42127040,136.8416,12.1711,-27.1562,60,3.2000,0.0960
0,42141040,137.0120,12.1700,-0.0779,60,3.2000,0.0960
0,42155040,137.1877,12.5504,27.1700,60,2.9920,0.0964
0,42169040,137.3581,12.1711,-27.0922,60,2.9920,0.0964
0,42183040,137.5338,12.5495,27.0262,60,2.9920,0.0964
0,42197040,137.7095,12.5523,0.2059,60,2.9920,0.0964
0,42211040,137.8799,12.1711,-27.2341,60,2.9920,0.0964
0,42225040,138.0556,12.5504,27.0922,60,3.1480,0.0967
0,42239040,138.2260,12.1700,-27.1700,60,3.1480,0.0967
0,42253039,138.3964,12.1711,0.0779,60,3.1480,0.0967
0,42267040,138.5721,12.5504,27.0922,60,3.1480,0.0967
0,42281039,138.7478,12.5505,0.0138,60,3.0720,0.0935
0,42295040,138.9182,12.1708,-27.1237,60,3.0720,0.0935
0,42309040,139.0939,12.5504,27.1079,60,3.0720,0.0935
0,42323040,139.2643,12.1711,-27.0922,60,3.0720,0.0935
0,42337039,139.4400,12.5495,27.0262,60,3.0720,0.0935
0,42351040,139.6104,12.1708,-27.0458,60,3.0840,0.0961
0,42365040,139.7808,12.1711,0.0157,60,3.0840,0.0961
0,42379040,139.9565,12.5504,27.0922,60,3.0840,0.0961
0,42393039,140.1322,12.5497,-0.0502,60,3.0840,0.0961
0,42407039,140.3026,12.1708,-27.0596,60,3.0840,0.0961
0,42421040,140.4783,12.5514,27.1857,60,3.1960,0.0926
0,42435040,140.6487,12.1700,-27.2478,60,3.1960,0.0926
0,42449039,140.8244,12.5504,27.1700,60,3.1960,0.0926
0,42463040,140.9948,12.1711,-27.0922,60,3.1960,0.0926
0,42477040,141.1652,12.1708,-0.0157,60,3.0320,0.0952
0,42491040,141.3409,12.5504,27.1079,60,3.0320,0.0952
0,42505040,141.5113,12.1711,-27.0922,60,3.0320,0.0952
0,42519040,141.6870,12.5514,27.1700,60,3.0320,0.0952
0,42533040,141.8627,12.5504,-0.0778,60,3.0320,0.0952
0,42547040,142.0331,12.1700,-27.1700,60,2.9640,0.0956
0,42561040,142.2088,12.5514,27.2478,60,2.9640,0.0956
0,42575040,142.3792,12.1700,-27.2478,60,2.9640,0.0956
0,42589040,142.5496,12.1711,0.0779,60,2.9640,0.0956
0,42603040,142.7253,12.5504,27.0922,60,2.9640,0.0956
0,42617039,142.9010,12.5505,0.0138,60,3.1360,0.0954
0,42631040,143.0714,12.1700,-27.1839,60,3.1360,0.0954
0,42645039,143.2471,12.5504,27.1700,60,3.1360,0.0954
0,42659040,143.4175,12.1711,-27.0922,60,3.1360,0.0954
0,42673040,143.5932,12.5513,27.1582,60,3.1160,0.0953
0,42687040,143.7635,12.1700,-27.2341,60,3.1160,0.0953
0,42701040,143.9339,12.1711,0.0779,60,3.1160,0.0953
0,42715040,144.1097,12.5514,27.1700,60,3.1160,0.0953
0,42729040,144.2800,12.1700,-27.2478,60,3.1160,0.0953
0,42743040,144.4557,12.5504,27.1700,60,2.9280,0.0964
0,42757040,144.6315,12.5514,0.0778,60,2.9280,0.0964
0,42771039,144.8018,12.1700,-27.2478,60,2.9280,0.0964
0,42785040,144.9776,12.5504,27.1700,60,2.9280,0.0964
0,42799040,145.1479,12.1702,-27.1523,60,3.1400,0.0954
0,42813040,145.3183,12.1700,-0.0158,60,3.1400,0.0954
0,42827039,145.4940,12.5514,27.2478,60,3.1400,0.0954
0,42841040,145.6644,12.1711,-27.1700,60,3.1400,0.0954
0,42855040,145.8401,12.5504,27.0922,60,3.1400,0.0954
0,42869040,146.0159,12.5513,0.0640,60,3.0680,0.0950
0,42883040,146.1862,12.1700,-27.2341,60,3.0680,0.0950
0,42897039,146.3620,12.5514,27.2478,60,3.0680,0.0950
0,42911040,146.5323,12.1711,-27.1700,60,3.0680,0.0950
0,42925039,146.7081,12.5495,27.0262,60,3.0680,0.0950
0,42939040,146.8784,12.1708,-27.0458,60,3.1520,0.0933
0,42953039,147.0542,12.5505,27.1198,60,3.1520,0.0933
0,42967040,147.2299,12.5513,0.0502,60,3.1520,0.0933
0,42981040,147.4002,12.1700,-27.2341,60,3.1520,0.0933
0,42995039,147.5760,12.5505,27.1819,60,3.1480,0.0967
0,43009040,147.7464,12.1711,-27.1060,60,3.1480,0.0967
0,43023039,147.9221,12.5513,27.1582,60,3.1480,0.0967
0,43037040,148.0924,12.1700,-27.2341,60,3.1480,0.0967
0,43051040,148.2681,12.5504,27.1700,60,3.1480,0.0967
0,43065040,148.4439,12.5497,-0.0502,60,3.0880,0.0947
0,43079039,148.6142,12.1717,-26.9994,60,3.0880,0.0947
0,43093039,148.7900,12.5505,27.0577,60,3.0880,0.0947
0,43107040,148.9603,12.1708,-27.1237,60,3.0880,0.0947
0,43121040,149.1361,12.5497,27.0539,60,3.0880,0.0947
0,43135041,149.3064,12.1708,-27.0596,60,3.1840,0.0951
0,43149040,149.4821,12.5513,27.1739,60,3.1840,0.0951
0,43163040,149.6525,12.1711,-27.1562,60,3.1840,0.0951
0,43177040,149.8283,12.5514,27.1700,60,3.1840,0.0951
0,43191040,150.0040,12.5495,-0.1418,60,2.9920,0.0929
0,43205039,150.1743,12.1700,-27.1060,60,2.9920,0.0929
0,43219040,150.3447,12.1719,0.1400,60,2.9920,0.0929
0,43233040,150.5204,12.5504,27.0301,60,2.9920,0.0929
0,43247040,150.6908,12.1691,-27.2301,60,2.9920,0.0929
0,43261040,150.8665,12.5523,27.3759,60,3.0640,0.0979
0,43275040,151.0423,12.5504,-0.1419,60,3.0640,0.0979
0,43289039,151.2126,12.1711,-27.0922,60,3.0640,0.0979
0,43303040,151.3884,12.5504,27.0922,60,3.0640,0.0979
0,43317040,151.5587,12.1711,-27.0922,60,2.9400,0.0937
0,43331039,151.7291,12.1700,-0.0779,60,2.9400,0.0937
0,43345039,151.9048,12.5495,27.1041,60,2.9400,0.0937
0,43359039,152.0805,12.5504,0.0640,60,2.9400,0.0937
0,43373040,152.2509,12.1719,-27.0320,60,2.9400,0.0937
0,43387040,152.4267,12.5514,27.1079,60,3.1920,0.0945
0,43401040,152.5970,12.1700,-27.2478,60,3.1920,0.0945
0,43415040,152.7727,12.5504,27.1700,60,3.1920,0.0945
0,43429039,152.9431,12.1702,-27.1523,60,3.1920,0.0945
0,43443040,153.1135,12.1708,0.0463,60,3.1920,0.0945
0,43457040,153.2892,12.5514,27.1857,60,3.1920,0.0956
0,43471039,153.4596,12.1700,-27.2478,60,3.1920,0.0956
0,43485039,153.6353,12.5514,27.2478,60,3.1920,0.0956
0,43499039,153.8057,12.1700,-27.2478,60,3.1920,0.0956
0,43513040,153.9814,12.5514,27.2478,60,3.0640,0.0951
0,43527040,154.1518,12.1700,-27.2478,60,3.0640,0.0951
0,43541040,154.3275,12.5504,27.1700,60,3.0640,0.0951
0,43555039,154.4979,12.1702,-27.1523,60,3.0640,0.0951
0,43569040,154.6683,12.1700,-0.0158,60,3.0640,0.0951
0,43583040,154.8440,12.5513,27.2360,60,3.0600,0.0929
0,43597039,155.0144,12.1711,-27.1562,60,3.0600,0.0929
0,43611040,155.1901,12.5514,27.1700,60,3.0600,0.0929
0,43625039,155.3605,12.1700,-27.2478,60,3.0600,0.0929
0,43639040,155.5362,12.5504,27.1700,60,3.0600,0.0929
0,43653040,155.7066,12.1711,-27.0922,60,3.3240,0.0958
0,43667040,155.8823,12.5504,27.0922,60,3.3240,0.0958
0,43681039,156.0527,12.1700,-27.1700,60,3.3240,0.0958
0,43695040,156.2231,12.1702,0.0158,60,3.3240,0.0958
0,43709040,156.3988,12.5513,27.2202,60,3.2440,0.0965
0,43723040,156.5692,12.1711,-27.1562,60,3.2440,0.0965
0,43737040,156.7449,12.5504,27.0922,60,3.2440,0.0965
0,43751040,156.9153,12.1711,-27.0922,60,3.2440,0.0965
0,43765040,157.0910,12.5504,27.0922,60,3.2440,0.0965
0,43779039,157.2614,12.1702,-27.1523,60,2.9960,0.0966
0,43793040,157.4371,12.5513,27.2202,60,2.9960,0.0966
0,43807040,157.6075,12.1691,-27.2941,60,2.9960,0.0966
0,43821040,157.7778,12.1711,0.1398,60,2.9960,0.0966
0,43835039,157.9536,12.5504,27.0922,60,3.1800,0.0943
0,43849040,158.1293,12.5523,0.1419,60,3.1800,0.0943
0,43863039,158.2997,12.1691,-27.3720,60,3.1800,0.0943
0,43877040,158.4754,12.5513,27.2980,60,3.1800,0.0943
0,43891039,158.6458,12.1711,-27.1562,60,3.1800,0.0943
0,43905040,158.8215,12.5504,27.0922,60,2.9840,0.0973
0,43919040,158.9919,12.1711,-27.0922,60,2.9840,0.0973
0,43933040,159.1676,12.5504,27.0922,60,2.9840,0.0973
0,43947040,159.3380,12.1711,-27.0922,60,2.9840,0.0973
0,43961040,159.5137,12.5495,27.0262,60,2.9840,0.0973
0,43975040,159.6841,12.1711,-27.0282,60,2.9920,0.0920
0,43989040,159.8598,12.5513,27.1582,60,2.9920,0.0920
0,44003039,160.0355,12.5495,-0.1281,60,2.9920,0.0920
0,44017040,160.2058,12.1708,-27.0458,60,2.9920,0.0920
0,44031040,160.3816,12.5514,27.1857,60,3.2440,0.0969
0,44045040,160.5520,12.1711,-27.1700,60,3.2440,0.0969
0,44059040,160.7277,12.5504,27.0922,60,3.2440,0.0969
0,44073039,160.9034,12.5495,-0.0640,60,3.2440,0.0969
0,44087039,161.0738,12.1719,-26.9680,60,3.2440,0.0969
0,44101040,161.2495,12.5514,27.1079,60,3.1280,0.0935
0,44115040,161.4198,12.1680,-27.3857,60,3.1280,0.0935
0,44129040,161.5956,12.5523,27.4537,60,3.1280,0.0935
0,44143039,161.7660,12.1711,-27.2341,60,3.1280,0.0935
0,44157040,161.9417,12.5504,27.0922,60,3.1280,0.0935
0,44171040,162.1174,12.5495,-0.0640,60,3.1960,0.0962
0,44185039,162.2878,12.1708,-27.0458,60,3.1960,0.0962
0,44199040,162.4635,12.5514,27.1857,60,3.1960,0.0962
0,44213039,162.6339,12.1702,-27.2301,60,3.1960,0.0962
0,44227040,162.8042,12.1708,0.0463,60,3.1400,0.0932
0,44241040,162.9799,12.5504,27.1079,60,3.1400,0.0932
0,44255041,163.1503,12.1711,-27.0922,60,3.1400,0.0932
0,44269040,163.3260,12.5504,27.0922,60,3.1400,0.0932
0,44283040,163.4964,12.1711,-27.0922,60,3.1400,0.0932
0,44297040,163.6721,12.5504,27.0922,60,3.0760,0.0965
0,44311040,163.8425,12.1700,-27.1700,60,3.0760,0.0965
0,44325040,164.0129,12.1711,0.0779,60,3.0760,0.0965
0,44339040,164.1886,12.5514,27.1700,60,3.0760,0.0965
0,44353040,164.3590,12.1700,-27.2478,60,2.9960,0.0955
0,44367040,164.5294,12.1711,0.0779,60,2.9960,0.0955
0,44381039,164.7051,12.5486,26.9603,60,2.9960,0.0955
0,44395040,164.8755,12.1717,-26.9216,60,2.9960,0.0955
0,44409040,165.0459,12.1711,-0.0464,60,2.9960,0.0955
0,44423040,165.2216,12.5495,27.0262,60,3.2720,0.0957
0,44437039,165.3973,12.5504,0.0640,60,3.2720,0.0957
0,44451039,165.5677,12.1700,-27.1700,60,3.2720,0.0957
0,44465040,165.7434,12.5514,27.2478,60,3.2720,0.0957
0,44479040,165.9138,12.1711,-27.1700,60,3.2720,0.0957
0,44493040,166.0842,12.1700,-0.0779,60,3.1880,0.0959
0,44507040,166.2599,12.5504,27.1700,60,3.1880,0.0959
0,44521039,166.4303,12.1711,-27.0922,60,3.1880,0.0959
0,44535039,166.6060,12.5504,27.0922,60,3.1880,0.0959
0,44549039,166.7764,12.1719,-27.0320,60,3.0680,0.0972
0,44563040,166.9521,12.5504,27.0301,60,3.0680,0.0972
0,44577040,167.1278,12.5514,0.0778,60,3.0680,0.0972
0,44591040,167.2982,12.1700,-27.2478,60,3.0680,0.0972
0,44605040,167.4686,12.1711,0.0779,60,3.0680,0.0972
0,44619040,167.6443,12.5504,27.0922,60,2.9400,0.0950
0,44633039,167.8200,12.5495,-0.0640,60,2.9400,0.0950
0,44647040,167.9904,12.1708,-27.0458,60,2.9400,0.0950
0,44661040,168.1661,12.5514,27.1857,60,2.9400,0.0950
0,44675040,168.3365,12.1711,-27.1700,60,2.9400,0.0950
0,44689039,168.5122,12.5495,27.0262,60,3.0720,0.0964
0,44703040,168.6826,12.1708,-27.0458,60,3.0720,0.0964
0,44717040,168.8530,12.1711,0.0157,60,3.0720,0.0964
0,44731039,169.0287,12.5504,27.0922,60,3.0720,0.0964
0,44745040,169.2044,12.5504,0.0000,60,3.1040,0.0938
0,44759040,169.3748,12.1711,-27.0922,60,3.1040,0.0938
0,44773040,169.5505,12.5514,27.1700,60,3.1040,0.0938
0,44787040,169.7209,12.1700,-27.2478,60,3.1040,0.0938
0,44801039,169.8966,12.5495,27.1041,60,3.1040,0.0938
0,44815040,170.0670,12.1719,-26.9680,60,3.1000,0.0980
0,44829040,170.2374,12.1700,-0.1400,60,3.1000,0.0980
0,44843040,170.4131,12.5504,27.1700,60,3.1000,0.0980
0,44857039,170.5835,12.1711,-27.0922,60,3.1000,0.0980
0,44871040,170.7592,12.5504,27.0922,60,3.2280,0.0956
0,44885040,170.9295,12.1700,-27.1700,60,3.2280,0.0956
0,44899040,171.1053,12.5514,27.2478,60,3.2280,0.0956
0,44913039,171.2757,12.1702,-27.2301,60,3.2280,0.0956
0,44927040,171.4514,12.5513,27.2202,60,3.2280,0.0956
0,44941040,171.6217,12.1700,-27.2341,60,2.9400,0.0973
0,44955040,171.7921,12.1702,0.0158,60,2.9400,0.0973
0,44969040,171.9678,12.5513,27.2202,60,2.9400,0.0973
0,44983040,172.1382,12.1711,-27.1562,60,2.9400,0.0973
0,44997039,172.3086,12.1691,-0.1398,60,2.9400,0.0973
0,45011040,172.4843,12.5523,27.3759,60,3.1760,0.0933
0,45025040,172.6547,12.1691,-27.3720,60,3.1760,0.0933
0,45039040,172.8304,12.5523,27.3759,60,3.1760,0.0933
0,45053039,173.0008,12.1700,-27.3119,60,3.1760,0.0933
0,45067039,173.1765,12.5495,27.1041,60,3.2000,0.0966
0,45081040,173.3469,12.1719,-26.9680,60,3.2000,0.0966
0,45095040,173.5173,12.1700,-0.1400,60,3.2000,0.0966
0,45109040,173.6930,12.5504,27.1700,60,3.2000,0.0966
0,45123039,173.8687,12.5514,0.0778,60,3.2000,0.0966
0,45137040,174.0391,12.1711,-27.1700,60,3.1440,0.0973
0,45151039,174.2148,12.5495,27.0262,60,3.1440,0.0973
0,45165039,174.3852,12.1700,-27.1060,60,3.1440,0.0973
0,45179039,174.5609,12.5514,27.2478,60,3.1440,0.0973
0,45193039,174.7313,12.1700,-27.2478,60,3.0680,0.0973
0,45207040,174.9017,12.1700,0.0000,60,3.0680,0.0959
0,45221040,175.0774,12.5514,27.2478,60,3.0680,0.0959
0,45235039,175.2478,12.1700,-27.2478,60,3.0680,0.0959
0,45249039,175.4235,12.5514,27.2478,60,3.0680,0.0959
0,45263040,175.5939,12.1719,-27.1098,60,3.0680,0.0957
0,45277039,175.7696,12.5495,26.9641,60,3.0680,0.0957
0,45291039,175.9400,12.1708,-27.0458,60,3.0680,0.0957
0,45305040,176.1157,12.5504,27.1079,60,3.0680,0.0957
0,45319040,176.2861,12.1711,-27.0922,60,3.0680,0.0957
0,45333040,176.4565,12.1700,-0.0779,60,2.9960,0.0957
0,45347040,176.6268,12.1702,0.0158,60,2.9960,0.0957
0,45361040,176.8026,12.5513,27.2202,60,2.9960,0.0957
0,45375040,176.9783,12.5514,0.0138,60,2.9960,0.0957
0,45389040,177.1487,12.1691,-27.3079,60,3.2640,0.0963
0,45403040,177.3244,12.5504,27.2320,60,3.2640,0.0963
0,45417039,177.4948,12.1711,-27.0922,60,3.2640,0.0963
0,45431039,177.6705,12.5504,27.0922,60,3.2640,0.0963
0,45445040,177.8409,12.1711,-27.0922,60,3.2640,0.0963
0,45459040,178.0166,12.5523,27.2360,60,2.9440,0.0942
0,45473040,178.1870,12.1700,-27.3119,60,2.9440,0.0942
0,45487040,178.3627,12.5504,27.1700,60,2.9440,0.0942
0,45501040,178.5384,12.5504,0.0000,60,2.9440,0.0942
0,45515039,178.7088,12.1711,-27.0922,60,2.9440,0.0942
0,45529039,178.8845,12.5495,27.0262,60,3.2360,0.0942
0,45543040,179.0548,12.1708,-27.0458,60,3.2360,0.0942
0,45557040,179.2306,12.5514,27.1857,60,3.2360,0.0942
0,45571039,179.4010,12.1702,-27.2301,60,3.2360,0.0942
0,45585040,179.5767,12.5513,27.2202,60,3.0120,0.0949
0,45599040,179.7524,12.5486,-0.1921,60,3.0120,0.0949
0,45613039,179.9228,12.1719,-26.9039,60,3.0120,0.0949
0,45627040,180.0985,12.5523,27.1739,60,3.0120,0.0949
0,45641040,180.2688,12.1689,-27.3897,60,3.0120,0.0949
0,45655040,180.4392,12.1711,0.1557,60,3.0480,0.0963
0,45669040,180.6150,12.5514,27.1700,60,3.0480,0.0963
0,45683040,180.7853,12.1700,-27.2478,60,3.0480,0.0963
0,45697039,180.9610,12.5495,27.1041,60,3.0480,0.0963
0,45711040,181.1367,12.5513,0.1281,60,3.0680,0.0963
0,45725040,181.3071,12.1711,-27.1562,60,3.0680,0.0940
0,45739040,181.4829,12.5514,27.1700,60,3.0680,0.0940
0,45753040,181.6532,12.1700,-27.2478,60,3.0680,0.0940
0,45767040,181.8236,12.1711,0.0779,60,3.0680,0.0940
0,45781040,181.9993,12.5504,27.0922,60,3.0680,0.0968
0,45795040,182.1750,12.5504,0.0000,60,3.0680,0.0968
0,45809039,182.3454,12.1711,-27.0922,60,3.0680,0.0968
0,45823039,182.5211,12.5495,27.0262,60,3.0680,0.0968
0,45837039,182.6969,12.5514,0.1418,60,3.0680,0.0968
0,45851040,182.8672,12.1708,-27.1877,60,2.9400,0.0940
0,45865039,183.0376,12.1711,0.0157,60,2.9400,0.0940
0,45879040,183.2133,12.5504,27.0922,60,2.9400,0.0940
0,45893040,183.3891,12.5504,0.0000,60,2.9400,0.0940
0,45907040,183.5594,12.1700,-27.1700,60,3.0560,0.0944
0,45921040,183.7352,12.5514,27.2478,60,3.0560,0.0944
0,45935040,183.9109,12.5514,0.0000,60,3.0560,0.0944
0,45949040,184.0813,12.1700,-27.2478,60,3.0560,0.0944
0,45963039,184.2516,12.1700,0.0000,60,3.0560,0.0944
0,45977040,184.4274,12.5514,27.2478,60,3.1040,0.0945
0,45991040,184.5977,12.1700,-27.2478,60,3.1040,0.0945
0,46005040,184.7734,12.5504,27.1700,60,3.1040,0.0945
0,46019039,184.9438,12.1711,-27.0922,60,3.1040,0.0945
0,46033040,185.1196,12.5514,27.1700,60,3.1040,0.0945
0,46047040,185.2899,12.1700,-27.2478,60,2.9440,0.0949
0,46061040,185.4656,12.5504,27.1700,60,2.9440,0.0949
0,46075040,185.6360,12.1711,-27.0922,60,2.9440,0.0949
0,46089040,185.8064,12.1700,-0.0779,60,2.9440,0.0949
0,46103040,185.9821,12.5504,27.1700,60,3.2400,0.0946
0,46117040,186.1578,12.5514,0.0778,60,3.2400,0.0946
0,46131040,186.3282,12.1700,-27.2478,60,3.2400,0.0946
0,46145040,186.5039,12.5505,27.1819,60,3.2400,0.0946
0,46159040,186.6743,12.1708,-27.1237,60,3.2400,0.0946
0,46173039,186.8500,12.5505,27.1198,60,3.1200,0.0960
0,46187040,187.0204,12.1700,-27.1839,60,3.1200,0.0960
0,46201040,187.1961,12.5513,27.2360,60,3.1200,0.0960
0,46215040,187.3665,12.1711,-27.1562,60,3.1200,0.0960
0,46229040,187.5422,12.5504,27.0922,60,3.0640,0.0960
0,46243040,187.7126,12.1700,-27.1700,60,3.0640,0.0957
0,46257039,187.8883,12.5514,27.2478,60,3.0640,0.0957
0,46271040,188.0587,12.1711,-27.1700,60,3.0640,0.0957
0,46285040,188.2291,12.1700,-0.0779,60,3.0640,0.0957
0,46299039,188.4048,12.5495,27.1041,60,3.2240,0.0940
0,46313039,188.5752,12.1711,-27.0282,60,3.2240,0.0940
0,46327039,188.7456,12.1708,-0.0157,60,3.2240,0.0940
0,46341040,188.9213,12.5514,27.1857,60,3.2240,0.0940
0,46355039,189.0917,12.1700,-27.2478,60,3.2240,0.0940
0,46369040,189.2674,12.5514,27.2478,60,3.1640,0.0972
0,46383040,189.4378,12.1700,-27.2478,60,3.1640,0.0972
0,46397040,189.6135,12.5514,27.2478,60,3.1640,0.0972
0,46411040,189.7892,12.5504,-0.0778,60,3.1640,0.0972
0,46425040,189.9596,12.1700,-27.1700,60,3.1040,0.0980
0,46439040,190.1300,12.1711,0.0779,60,3.1040,0.0980
0,46453040,190.3057,12.5504,27.0922,60,3.1040,0.0980
0,46467040,190.4761,12.1700,-27.1700,60,3.1040,0.0980
0,46481040,190.6518,12.5514,27.2478,60,3.1040,0.0980
0,46495040,190.8222,12.1702,-27.2301,60,3.0720,0.0923
0,46509040,190.9979,12.5513,27.2202,60,3.0720,0.0923
0,46523040,191.1736,12.5504,-0.0640,60,3.0720,0.0923
0,46537039,191.3440,12.1691,-27.2301,60,3.0720,0.0923
0,46551051,191.5144,0.0000,-2432996.5000,70,3.0720,0.0923
0,46565039,191.6954,12.9420,925.1550,70,3.4000,0.0951
0,46579040,191.8764,12.9315,-0.7502,70,3.4000,0.0951
0,46593040,192.0681,13.6926,54.3637,70,3.4000,0.0951
0,46607040,192.2598,13.6915,-0.0779,70,3.4000,0.0951
0,46621040,192.4515,13.6915,0.0000,70,3.8400,0.1703
0,46635040,192.6485,14.0730,27.2478,70,3.8400,0.1703
0,46649040,192.8508,14.4523,27.0921,70,3.8400,0.1703
0,46663040,193.0478,14.0709,-27.2398,70,3.8400,0.1703
0,46677040,193.2502,14.4533,27.3174,70,3.8400,0.1703
0,46691040,193.4525,14.4533,0.0041,70,3.9000,0.1256
0,46705040,193.6548,14.4523,-0.0779,70,3.9000,0.1256
0,46719039,193.8572,14.4501,-0.1515,70,3.9000,0.1256
0,46733040,194.0648,14.8348,27.4770,70,3.9000,0.1256
0,46747040,194.2672,14.4523,-27.3236,70,3.9400,0.1256
0,46761039,194.4695,14.4512,-0.0736,70,3.9400,0.1082
0,46775039,194.6718,14.4523,0.0736,70,3.9400,0.1082
0,46789040,194.8795,14.8337,27.2477,70,3.9400,0.1082
0,46803040,195.0818,14.4523,-27.2457,70,3.9400,0.1082
0,46817040,195.2842,14.4523,0.0042,70,4.0040,0.1062
0,46831040,195.4918,14.8326,27.1658,70,4.0040,0.1062
0,46845040,195.6942,14.4523,-27.1700,70,4.0040,0.1062
0,46859040,195.9018,14.8326,27.1700,70,4.0040,0.1062
0,46873040,196.1041,14.4523,-27.1700,70,4.0040,0.1062
0,46887039,196.3118,14.8337,27.2477,70,4.0560,0.1035
0,46901040,196.5195,14.8326,-0.0757,70,4.0560,0.1035
0,46915040,196.7218,14.4512,-27.2417,70,4.0560,0.1035
0,46929039,196.9294,14.8326,27.2436,70,4.0560,0.1035
0,46943040,197.1371,14.8337,0.0758,70,3.9680,0.1032
0,46957040,197.3394,14.4533,-27.1679,70,3.9680,0.1032
0,46971040,197.5471,14.8326,27.0921,70,3.9680,0.1032
0,46985040,197.7548,14.8326,0.0000,70,3.9680,0.1032
0,46999039,197.9571,14.4523,-27.1700,70,3.9680,0.1032
0,47013040,198.1648,14.8316,27.0927,70,4.0240,0.1007
0,47027040,198.3724,14.8348,0.2249,70,4.0240,0.1007
0,47041040,198.5748,14.4523,-27.3214,70,4.0240,0.1007
0,47055040,198.7771,14.4523,0.0000,70,4.0240,0.1007
0,47069040,198.9847,14.8316,27.0924,70,4.0240,0.1007
0,47083039,199.1924,14.8326,0.0756,70,4.0200,0.0990
0,47097040,199.3947,14.4523,-27.1700,70,4.0200,0.0990
0,47111039,199.6024,14.8326,27.1700,70,4.0200,0.0990
0,47125040,199.8100,14.8326,0.0000,70,4.0200,0.0990
0,47139040,200.0124,14.4544,-27.0203,70,3.9800,0.1026
0,47153040,200.2200,14.8326,27.0183,70,3.9800,0.1026
0,47167039,200.4224,14.4512,-27.2417,70,3.9800,0.1026
0,47181039,200.6300,14.8326,27.2436,70,3.9800,0.1026
0,47195040,200.8377,14.8337,0.0758,70,3.9800,0.1026
0,47209039,201.0400,14.4512,-27.3174,70,3.8920,0.1006
0,47223040,201.2477,14.8348,27.3992,70,3.8920,0.1006
0,47237040,201.4500,14.4512,-27.3953,70,3.8920,0.1006
0,47251040,201.6523,14.4522,0.0696,70,3.8920,0.1006
0,47265040,201.8600,14.8327,27.1744,70,4.0960,0.1006
0,47279040,202.0623,14.4522,-27.1783,70,4.0960,0.1023
0,47293040,202.2700,14.8348,27.3298,70,4.0960,0.1023
0,47307040,202.4723,14.4501,-27.4813,70,4.0960,0.1023
0,47321040,202.6800,14.8348,27.4813,70,4.0960,0.1023
0,47335040,202.8877,14.8326,-0.1557,70,3.9760,0.1049
0,47349039,203.0900,14.4523,-27.1700,70,3.9760,0.1049
0,47363040,203.2923,14.4512,-0.0779,70,3.9760,0.1049
0,47377039,203.5000,14.8337,27.3257,70,3.9760,0.1049
0,47391040,203.7076,14.8326,-0.0779,70,3.9760,0.1049
0,47405040,203.9100,14.4523,-27.1639,70,4.0600,0.1037
